,Unnamed: 0,News,Label
984,834,Romneys reboot: Can the 2012 loser really fix his problems in 2016?,TRUE
236,86,"Ted Cruz is toast: Its not just that he wont be president  his days in the Senate are numbered, too",TRUE
872,722,Now We Can Finally Get to Work,FALSE
473,323,BREAKING : TED CRUZ CALLS FOR SPECIAL PROSECUTOR TO INVESTIGATE HILLARY  TruthFeed,FALSE
1388,1238,ISIS: Mortal Threat Or Paper Tiger?,FALSE
817,667,A guide to the Paradoxroutine,FALSE
913,763,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,FALSE
1295,1145,Why Obama Has His Work Cut Out For Him On Getting Trade Votes,TRUE
329,179,Connecticut Becomes First State To Boycott Indiana Over LGBT Discrimination Law,TRUE
945,795,THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION,FALSE
280,130,"What is one more election thread, ehhh?",FALSE
901,751,Booze Brands Polarize Just Like Politicians,TRUE
1209,1059,Clinton Gets Back In The Game After Blowout Loss To Sanders In N.H.,TRUE
106,106,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.",TRUE
115,115,President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.,TRUE
258,108,"The amazing AquTru water filter, version 2.0, is now in stock: I've snagged 500 units for Natural News readers at a deep discount",FALSE
393,243,"Chaos on House floor as Dems, Republicans clash over LGBT proposal",TRUE
1143,993,Canada Just Threw A Grenade Into Elizabeth Warren's Trade Fight With Obama,TRUE
1214,1064,Hung jury in Jodi Arias sentencing phase removes possibility of death sentence,TRUE
504,354,Its not the locker-room talk. Its the lock her up talk.,TRUE
966,816,It isnt Islamophobia when an Oklahoma GOP State Rep. says Islam is a cancer in our nation that needs to be cut out,FALSE
1025,875,CNN Calls Sheriff Clarke A Terrorist After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,FALSE
107,107,The (federal) debt is growing by more than $4 billion a day.,TRUE
1032,882,Euro-Russian Mars Lander May Have Exploded Due to Software Glitch,FALSE
948,798,Donald Trump Wins The Presidency In Historic Victory,FALSE
1066,916,Michael Bloomberg Names Technological Unemployment as the Next Administrations Greatest Conundrum,FALSE
341,191,Election Day: No Legal Pot In Ohio; Democrats Lose In The South,TRUE
1405,1255,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,FALSE
752,602,The First Space Photo Of Earth - Shot From A Third Reich Rocket In 1946,FALSE
1400,1250,Honor Our Immigrant Veterans Replayed,FALSE
333,183,Why Joe Biden can't get no respect,TRUE
282,132,Trump manager says 'undercover voters' will deliver win in US election,TRUE
29,29,Youth unemployment in minority communities is about 40 to 45 percent.,TRUE
905,755,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape,FALSE
690,540,Genetically Modified Crops in U.S. Fail to Deliver Expected Yields,FALSE
39,39,"Under President George W. Bush, we added $4.9 trillion to the debt. Under President Obama weve added $6.5 trillion to the debt.",TRUE
1008,858,"How Barack will juggle Bibi, Vlad and Hillary",TRUE
55,55,"In Georgia, women earn 82 cents for every dollar earned by men.",TRUE
386,236,Hillary IMPLODES: Trump 'Took Everything...Paid Nothing To Support Us!',FALSE
138,138,"Research shows that a vast majority of arriving immigrants today come here because they believe that government is the source of prosperity, and thats what they support.",FALSE
239,89,Exclusive: GOP campaigns plot revolt against RNC,TRUE
228,78,BREAKING : DOJ Says They Will HELP Review the 650K Emails  TruthFeed,FALSE
702,552,Doctor Finds New Life As A Clown More Fulfilling | GomerBlog,FALSE
252,102,Why the latest Patriot Act reform wont be enough to rein in the NSA,TRUE
894,744,Admit it: You love Tax Day! (Opinion),TRUE
1047,897,November Kale,FALSE
646,496,Sanders warns Clinton against moderate as VP,TRUE
898,748,Obama On Baltimore: 'This Is Not New',TRUE
23,23,"Says Scott Walker favors cutting up to 350,000 families and children off health care.",TRUE
1272,1122,New Leak Exposes Hillarys Real Plan For Clinton Foundation Foreign Donors,FALSE
745,595,Is A Birthday Surprise Coming For Hillary Criminalton? Kim Dotcoms Mysterious Tweet.,FALSE
10,10,"For the first time in history, the share of the national popular vote margin is smaller than the Latino vote margin.",TRUE
1240,1090,"If Donald Trump Wins The Election, It Will Be The Biggest Miracle In US Political History",FALSE
1096,946,Senators Seek Living Wage for Capitol Hill Contractors,TRUE
683,533,Will Clintons experience be a liability?,TRUE
496,346,Walmart Goes Against The Grain Of Obamas America With New Thanksgiving Ad,FALSE
113,113,Says Obama promised unemployment would never go above 8 percent.,FALSE
15,15,"In this last election in November, ... 63 percent of the American people chose not to vote, ... 80 percent of young people, (and) 75 percent of low-income workers chose not to vote.",TRUE
1056,906,News Shot: Detroit Airport Uses New System To Control Travelers,FALSE
1191,1041,5 takeaways from the first presidential debate,TRUE
815,665,Clinton holds narrow lead over Trump on eve of conventions,TRUE
770,620,Guilty Verdict Returned In 'American Sniper' Murder Trial,TRUE
953,803,Scalias death comes just a month before the courts biggest abortion case in years,TRUE
316,166,Comment on This Is What Constipation Does To Your Body by THIS IS WHAT CONSTIPATION DOES TO YOUR BODY | TheHealthology,FALSE
1428,1278,Donald Trump v Bernie Sanders: confusion reigns over possible debate,TRUE
1253,1103,Obama ISIS war authorization: Request sent to Congress,TRUE
294,144,Is the Iran deal unraveling? Think again. | Institution,TRUE
1204,1054,"Prime Minister of France says, if we grant immediate asylum to illegal alien Muslim invaders, by tomorrow they will be speaking French and sharing French values",FALSE
369,219,Trumps Gettysburg Address against the New World Order,FALSE
432,282,Gay rights and religious liberty: Can Americans have both?,TRUE
597,447,"Paul Ryans big speaker hangup is reportedly his family. For a male lawmaker, thats unusual.",TRUE
500,350,To the Youth a Day After the Election: Another World Is Possible,FALSE
165,15,How women lead differently,TRUE
1321,1171,Twenty Years of a Dictatorial Democracy     : Information,FALSE
1037,887,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,FALSE
331,181,Iran carries out new ballistic missile test,TRUE
1027,877,Here's why moderate Republicans aren't running for Congress anymore,TRUE
477,327,How Jeb Bush can avoid being the Jon Huntsman of 2016,TRUE
184,34,Mike Pence Drapes Shawl Over Immodest Lady Justice Statue - The Onion - America's Finest News Source,FALSE
1205,1055,US Presidential Elections Sound a Warning of Catastrophes to Come,FALSE
887,737,"Republicans have little reason to act on immigration  both today, but also before the 2016 primaries",TRUE
306,156,How Clinton plans to stop Sanders' momentum,TRUE
888,738,We dont just need to see Trumps taxes  we need a real medical report on him,TRUE
390,240,Israel stole classified US information and used it to help congressional Republicans,TRUE
1359,1209,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),TRUE
385,235,"Clinton has delegates to win Dem nomination, AP reports; Sanders questions tally",TRUE
1101,951,Obama administration announces halt on new coal leases,TRUE
1344,1194,UNs Yemen Peace Plan Would Sideline Former President Hadi,FALSE
1316,1166,Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire,TRUE
1323,1173,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,FALSE
1109,959,Two-time world champion in kickboxing killed in Moscow. Video,FALSE
981,831,Kerry orders State Department review of records retention amid Clinton email controversy,TRUE
1142,992,Show biz: Business and breakthroughs,FALSE
577,427,Clinton media campaign follows BuzzFeed model,TRUE
1001,851,STRANGE THING moving up Alaskas Chena River caught on video,FALSE
1351,1201,Re: DePaul: Unborn Lives Matter Posters Are Veiled Bigotry,FALSE
444,294,"Poll: Trump gains in Iowa, still dominates in New Hampshire",TRUE
1290,1140,Netanyahu walks back Palestinian state comment,TRUE
1022,872,The Iowa caucuses are closer than you think,TRUE
837,687,Secret Service testing ways to intercept rogue drones with late-night flights over Washington,TRUE
562,412,State Department admits to deliberately cutting briefing footage on Iran deal,TRUE
728,578,UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.,FALSE
1302,1152,Nuclear weapons: how foreign hotspots could test Trumps finger on the trigger,FALSE
627,477,Unprecedented Surge In Election Fraud Incidents From Around The Country,FALSE
1220,1070,"Blame Government, Not Markets, for Monopoly",FALSE
180,30,Jeffrey Sewell et al. : Metabiology face to face with Artificial Intelligence [VIDEO],FALSE
998,848,AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,FALSE
576,426,News: A Somber Moment: Cubs Fans All Over The World Are Still Too Sad About Princess Diana To Celebrate The Cubs World Series,FALSE
706,556,Democrats Clinton and Sanders pounce on Flint water crisis  and each other,TRUE
594,444,The Middle East Crises Trump Inherits Could Still Suck Him in,FALSE
629,479,A report said Trump's donations to vets might be shady. His response was predictable.,TRUE
1070,920,"Morning Plum: Get ready for another ideological death struggle, this time over climate",TRUE
475,325,Donald Trump revokes Washington Post press access (+video),TRUE
1408,1258,Duterte Calls US Admin Monkeys for Halting Arms Sales,FALSE
938,788,The early 2016 primary calendar is now set. It will change.,TRUE
497,347,Senate Makes History By Confirming Loretta Lynch As U.S. Attorney General,TRUE
149,149,"On the VA: Over 300,000 veterans have died waiting for care.",FALSE
581,431,Your dog probably has better healthcare than you do,FALSE
175,25,Anti-Trump forces seek last-ditch delegate revolt,TRUE
857,707,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,TRUE
615,465,How public funding of elections makes politics even more polarized,TRUE
32,32,What (the Obama administration is) going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.,FALSE
155,5,"Tehran, USA",FALSE
468,318,Scientists Fascinated By Lake Under The Sea: Those Who Enter Never Come Out [Watch],FALSE
668,518,"Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency",TRUE
1152,1002,Reporter says Clinton camp denying him access to events,TRUE
907,757,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",FALSE
261,111,Glorifying Violence,FALSE
1118,968,Why Bernie Sanders's campaign makes me worry about how hell manage the White House,TRUE
824,674,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,TRUE
232,82,Celebrity Deathmatch: Darkmoon Sages Make Their Final Predictions on US Election,FALSE
535,385,"A GOP Weekend, Courtesy Of The Koch Network And Citizens United",TRUE
769,619,Congress Knew For At Least Two Years About Pentagon Efforts To Take Back Bonuses From Veterans,FALSE
1043,893,Who's winning Indiana? It's anybody's guess,TRUE
144,144,Donald Trump has said nuclear proliferation is OK.,TRUE
1269,1119,Gary Johnsons Post-Debate Reactions,TRUE
101,101,"The Atlanta streetcar is expected to create 930 jobs during construction, totaling more than 5,600 jobs over the next 20 years.",FALSE
4,4,The economic turnaround started at the end of my term.,TRUE
707,557,Israel: 1984 Everlasting,FALSE
700,550,Will Asia trade deal hurt US workers? Six tough questions answered.,TRUE
548,398,"BOOM! This Is How President Reagan Handled Protesters: ""Negotiate? What is there to negotiate?"" [Video]  100percentfedUp.com",FALSE
342,192,President Trump: A colossal failure for democracy and our terrifying new reality,TRUE
395,245,"Clinton, Sanders accuse Trump of inciting violence",TRUE
1296,1146,Women Should Vote With Their Husbands,FALSE
262,112,Russia may run out of patience and respond to USA's rudeness,FALSE
731,581,The Middle Easts sick state,TRUE
570,420,The Benghazi bust: Trey Gowdy and his GOP colleagues embarrassed themselves,TRUE
623,473,Daesh abducts 1000s near Mosul to use them as human shields: UN,FALSE
30,30,Says Paul Ryan is still endorsing Trump.,TRUE
11,11,"Since 2000, nearly 12 million Americans have slipped out of the middle class and into poverty.",TRUE
544,394,"Human remains suggest explosion brought down EgyptAir plane, forensics official says",TRUE
478,328,Revived Clinton Email Scandal Killed By A Slew Of New Facts In Record Time,FALSE
1176,1026,SWEDISH OUTRAGE as Muslim colonizers get preference for housing while native Swedes are out in the cold,FALSE
685,535,Biden backers to naysayers: Not so fast,TRUE
1304,1154,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",FALSE
1274,1124,WIKILEAKS : Hillary Receiving Donations from Radical Muslims in Turkey  TruthFeed,FALSE
1115,965,Texas county switches to 'emergency paper ballots',FALSE
319,169,"Former Ambassador Andrew Young calls for end to water fluoridation, Civil Rights Issue",FALSE
510,360,David Duke wins Louisiana Senate Debate in Landslide despite BLM Riots,FALSE
532,382,GOP presidential candidates hammer on 'top secret' Clinton emails in final days before Iowa Caucus,TRUE
640,490,CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS,FALSE
1473,1323,Gowdy reveals subpoena Clinton claims she 'never had',TRUE
768,618,FBI reopens Clinton investigation as new emails found  Comey,FALSE
572,422,"2 deaths possibly linked to 'superbug' at UCLA hospital after 7 infected, 179 exposed",TRUE
896,746,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,FALSE
991,841,Harry Reid Calls Trade Push By Obama And GOP 'Insanity',TRUE
1477,1327,They Dont Speak For Me  Evangelical PhD SLAMS Religious Right Leaders Supporting Trump,FALSE
1019,869,Public vs. Media on War,FALSE
1073,923,"Terror attack over, 147 dead at Kenya university",TRUE
3,3,Health care reform legislation is likely to mandate free sex change surgeries.,FALSE
526,376,Obamacare Premiums Spike an Average of 25%!,FALSE
592,442,"Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific",FALSE
1406,1256,Biggest Election Fraud In History Discovered In The United States,FALSE
298,148,"Re: If Donald Trump Wins, He Will Be 70 Years, 7 Months And 7 Days Old On His First Full Day In Office",FALSE
1090,940,There is such a thing as being too late: Obama issues a desperate call for a global climate deal,TRUE
1472,1322,A Book Too Dangerous To Read,FALSE
1202,1052,The problem with Cruz and Kasich aligning to stop Donald Trump,TRUE
1123,973,SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida  TruthFeed,FALSE
651,501,Why Donald Trump is beating Fox News -- and GOP rivals,TRUE
571,421,"Obama seeks global climate pact in Paris, amid resistance at home",TRUE
1067,917,Carly Fiorina swipes at Trump: Look at this face.,TRUE
1341,1191,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,FALSE
375,225,US Airstrikes on Iraqi Army Slowing Advance on Mosul,FALSE
970,820,US Insiders  Not Russia  Leaked Clinton Emails,FALSE
650,500,Why conservatives refuse to believe Obama is Christian,TRUE
1036,886,Watch: Obama criticizes Kenya's president on gay rights as they stand right by each other,TRUE
472,322,The Supreme Court cannot hide on Obamacare,TRUE
1393,1243,High Court Judges looking for a Truss to support them. More soon.,FALSE
1412,1262,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,FALSE
1449,1299,Sanders: Democratic Party hasn't been fair to me,TRUE
279,129,Conspiracy theories swirl around the death of Antonin Scalia,TRUE
884,734,What Youre Not Told: 90% Of American Media Is Controlled By Six Corporations,FALSE
900,750,The United States Is Pre-Positioning Enemy Assets In Preparation For A Rigged Election,FALSE
161,11,Donald Trumps Shockingly Weak Delegate Game Somehow Got Even Worse,TRUE
748,598,"U.S. Split Along Racial Lines on Backlash Against Police, Poll Finds",TRUE
263,113,The David Duke Show: Hillarys Treason and Why Trump & Duke Will Win,FALSE
383,233,Why Hillary Won't Unleash WWIII    : Information,FALSE
586,436,Will a No-Fly Zone Help the People of Aleppo?,FALSE
955,805,New Saudi king ascends to the throne as terrorism threat grows,TRUE
326,176,Only Making Matters Worse in Syria,FALSE
1379,1229,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,FALSE
921,771,Nearly All Wild Animals Face Mass Extinction By 2020,FALSE
1436,1286,Photo of the day: Miss Russia at the international beauty contest in Tokyo,FALSE
1310,1160,How far can campaigns go to win support from a Republican delegate?,TRUE
546,396,"ISIS Declares It Will kill Palestinians One By One, Yet Remains Quiet On Israel",FALSE
132,132,"The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.",TRUE
1033,883,The Limitations of Randomised Controlled Trials,FALSE
1450,1300,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",TRUE
466,316,John Oliver: Americas Increasingly Segregated Schools Are Very Rarely Equal in Any Way (Video),FALSE
1456,1306,Drudge goes all in for Trump,TRUE
661,511,5 takeaways from the Republican debate,TRUE
840,690,Jane Sanders to FBI: Get on with Clinton email probe,TRUE
1105,955,Scientists Claim To Have Found 234 Alien Civilizations,FALSE
564,414,"Hillary Clinton narrowly wins Kentucky, a state Bernie Sanders needed by huge margins",TRUE
1421,1271,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",TRUE
1100,950,The Sex Scandal That Could Change The Election,FALSE
880,730,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,FALSE
370,220,Debate Goals for the Democratic Candidates,TRUE
1198,1048,"Sure, We Want An Honest And Trustworthy President, But It's Complicated",TRUE
187,37,Ex-Assistant FBI Director: Clintons Are a Crime Family,FALSE
589,439,War on Drugs Heading in Wrong Direction?,FALSE
956,806,"With Another Deadline Looming, Whispers Of Iran Nuclear Deal Emerge",TRUE
1195,1045,Its not about mental illness: The big lie that always follows mass shootings by white males,TRUE
674,524,"Trump, Clinton Head Into SC with Fierce Competition on Their Heels",TRUE
922,772,Illegal Immigrants Could Elect Hillary,TRUE
1201,1051,Bernie Sanders to announce 2016 intentions on Thursday,TRUE
160,10,"With all three Clintons in Iowa, a glimpse at the fire that has eluded Hillary Clintons campaign",TRUE
150,0,You Can Smell Hillarys Fear,FALSE
949,799,Trump slams GOP nominating process as top aide accuses Cruz of 'gestapo tactics' to win delegates,TRUE
1312,1162,The People Are Laughing at the Liberal Media,FALSE
1058,908,"Christie Hides $800,000 in Travel Bills",TRUE
1211,1061,The Senate's 46 Democrats got 20 million more votes than its 54 Republicans,TRUE
1238,1088,Banana Republic Election in the United States?,FALSE
1146,996,GOP Debate Round 3: Expect Another Wild Night,TRUE
746,596,Rachel Maddow made them fight: Shes the reason for the tense Hillary/Bernie fireworks,TRUE
973,823,NATO Buildup in Eastern Europe: Weve Only Seen the Tip of the Iceberg,FALSE
963,813,Why Rachel Dolezal's assertion that she is black could pave way for folks choosing a 'racial identity',TRUE
1381,1231,"Spy Scandals, Globalism and the Betrayal of America",FALSE
762,612,Pro-Obama super PAC shifts focus to possible Clinton 2016 bid,TRUE
750,600,How To Reduce Stress,FALSE
1459,1309,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,FALSE
1318,1168,High Court Ruling Against Gay Marriage Would Produce 'Chaos',TRUE
1401,1251,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,TRUE
248,98,"Obama, sounding like his critics, admits no 'complete strategy' for Iraq",TRUE
1453,1303,PressTV-Huge blast kills 47 in Pakistan's Balochistan,FALSE
1447,1297,Congress and its 'outsiders': The critical struggle over who is really in charge,TRUE
669,519,Ive Always Been An Admirer Of Donald Trump  Taoiseach,FALSE
1328,1178,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,TRUE
1339,1189,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,TRUE
408,258,Comment on Breaking: CDC Blocks Testimony of Their Senior Scientist Who Blew The Whistle on Severe Medical Malpractice by CDC Accused of Blocking Testimony from Senior Scientist  New York Malpractice & Injury Lawyer Blog,FALSE
1275,1125,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,TRUE
1091,941,Hybrid Wars 8. Strategies Against Africa  Introduction,FALSE
559,409,New evidence that the legal immigration system discriminates against Latin Americans,TRUE
1074,924,"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming Americas 45th President",FALSE
1127,977,"Illegal Thug Returns After Deported Twice, Gives Sick Gift To Girlfriend",FALSE
1,1,When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.,TRUE
1390,1240,"In rare foreign trip, Assad flies to Moscow to meet with Putin",TRUE
488,338,"NOW FIVE FBI FIELD OFFICES ARE PROBING CLINTON CHARITY, ADDING FUEL TO THE FIRE",FALSE
609,459,Gauis Publius: TPP Has Picked Up a Powerful Enemy  Black Lives Matter,FALSE
223,73,Should I Get Botox?,FALSE
277,127,"Putin Congratulates Trump, Says Russia Is Ready To Restore Relations With The US",FALSE
1265,1115,"Clinton, Trump and Obama aren't telling American workers the truth. Here it is",TRUE
723,573,The True Scandal of 2016 Was The Torture of Chelsea Manning     :,FALSE
587,437,"Experts Recommend Breaking Down Crushing Defeats Into Smaller, More Manageable Failures - The Onion - America's Finest News Source",FALSE
235,85,King: Fill the Supreme Court vacancy,TRUE
943,793,Turkey Rounds Up Erdogans Political Opponents as Crackdown Widens,FALSE
476,326,The Real Reason Obamacare is Coming Unglued,FALSE
551,401,Obama: Syria war unlikely to end during his presidency,TRUE
658,508,Carson takes lead from Trump in new national poll,TRUE
1006,856,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",FALSE
1241,1091,"Comment on Creating a National Security State Democracy, Or How the American Political System Changed and No One Noticed by James Miller",FALSE
830,680,Understanding Propaganda - The Art Of Distraction And Disinformation,FALSE
622,472,"14 Days to Do 14 Things, If Hillarys Indicted-Extreme Violence Expected",FALSE
935,785,Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!),FALSE
1170,1020,"As Always, U.S. Adores a Good Sex Scandal",TRUE
1343,1193,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,TRUE
891,741,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,FALSE
1129,979,"Ryan meets Trump, says very encouraged but unity will take time",TRUE
215,65,Loretta Lynch becomes first African-American woman AG.,TRUE
1417,1267,'We the People' is at risk: Why America needs civics education,TRUE
1479,1329,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh,FALSE
1433,1283,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",FALSE
364,214,Jeb Bush's Foreign Policy Plan: More Military Spending Will 'Encourage Peace',TRUE
1422,1272,"What happens to delegates won by Rubio, other ex-candidates?",TRUE
1357,1207,Patriots Day 2015: Boston does not stand alone,TRUE
684,534,"Obama outlines plan to keep 5,500 troops in Afghanistan",TRUE
371,221,'Spinning up as we speak': Email shows Pentagon was ready to roll as Benghazi attack occurred,TRUE
1168,1018,"We won, you lost, get over it Brexiters told outside High Court",FALSE
1446,1296,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",FALSE
104,104,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.",FALSE
818,668,AT&T-Time Warner Merger: Another Media Consolidation That Puts Profits Over Consumers,FALSE
407,257,"What 20,000 pages of hacked WikiLeaks emails teach us about Hillary Clinton",TRUE
1257,1107,"Obama's Presidential Library Will Be In Chicago, Foundation Announces",TRUE
255,105,"The Arcturian Group by Marilyn Raffaele October 23, 2016 [VIDEO]",FALSE
920,770,Obamas trip to Ethiopia alarms some human rights activists,TRUE
1140,990,Some GOP elites arent quite convinced by Trump charm offensive,TRUE
167,17,Hillary Clinton in HUGE Trouble After America Noticed SICK Thing Hidden in this Picture... * LIBERTY WRITERS NEWS,FALSE
464,314,Can Paul Ryan and Donald Trump coexist within the Republican Party?,TRUE
1121,971,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,FALSE
1423,1273,Sniff your underarms and tell us if you stink...,FALSE
296,146,"Cyrus Mistry renames himself Rohit Sharma-Mistry, gets job back",FALSE
1062,912,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",FALSE
163,13,10 Ways America Is Preparing for World War 3,FALSE
994,844,Netanyahu's Iran Speech: Why it's important for Congress to at least listen to Israel's leader,TRUE
174,24,Inferno and the Overpopulation Myth,FALSE
682,532,Hillary Clinton Jumps the Shark with Trumps Secret Russian Server Conspiracy Theory,FALSE
1311,1161,Theyre already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy,TRUE
70,70,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",TRUE
1178,1028,Sanders challenge: Winning over Obama supporters,TRUE
437,287,Pro-Palestinian Propaganda Lowering Standards of Truth in America,FALSE
1279,1129,"After tragic shooting, Charleston church reopens with prayer, songs and tears",TRUE
1268,1118,Alabama Sen. Sessions Backs Trumps Immigration Platform,TRUE
265,115,Netanyahu: I Won't Allow Israel to Be 'Submerged' by Refugees,TRUE
909,759,How hackers eroded Americans' trust in democratic process,TRUE
1332,1182,Boehner 'baffled' by Israeli spying report,TRUE
882,732,The Intercept Outs Neocon Democrats Smear Against Trump as Putins Puppet - Eric Zuesse,FALSE
286,136,Re: 10 Things That Every American Should Know About Donald Trumps Plan To Save The U.S. Economy,FALSE
974,824,California & Oregon Want To Secede From The U.S. After Trump Election,FALSE
376,226,Iran letter blowback startles GOP,TRUE
1376,1226,Abortion bill dropped amid concerns of female GOP lawmakers,TRUE
164,14,"Trump takes on Cruz, but lightly",TRUE
1023,873,Entering U.S. as refugees would be hard for terrorists,TRUE
127,127,The Air Force wants taxpayers to fund a fantasy football league.,FALSE
83,83,The amount of attention paid this week to Chris Christie makes the coverage of Benghazi ... pale in significance.,FALSE
505,355,"GOP braces for Trump loss, roiled by refusal to accept election results",TRUE
1082,932,Democratic convention: passionate end to day one steadies early drama,TRUE
600,450,The immigration swamp,TRUE
611,461,Lets Make 2016 the Last Endless American Election,TRUE
1029,879,Iowa nightmare revisited: Was correct winner called on caucus night?,TRUE
1113,963,Why the Ted Cruz-Marco Rubio debate mattered most (+video),TRUE
645,495,Strong jobs number holds risks for Clinton,TRUE
855,705,"CNN Reach New Low, Call Sheriff Clarke A Terrorist After Trump Gave Him The Most Important Job! | EndingFed News Network",FALSE
7,7,"I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.",TRUE
1378,1228,Outsider campaigns seek inside track,TRUE
941,791,"Mitt Romney Calls Donald Trump 'A Phony, A Fraud'; Trump Hits Back",TRUE
403,253,"The role of the US and Nato in EU relations with China, by Manlio Dinucci",FALSE
692,542,Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle,FALSE
987,837,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,FALSE
878,728,Netanyahu warns Iran deal could 'threaten the survival' of Israel,TRUE
1362,1212,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",FALSE
923,773,15 Foods That Contain the Most Vitamin E | Alternative,FALSE
662,512,Why is it the first time Im hearing about this? asks office wanker,FALSE
930,780,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,FALSE
69,69,Alex Sink funneled three quarters of a million dollars in no-bid contracts to Bank of America.,FALSE
181,31,Why Its Necessary To Relax Into A Stretch,FALSE
583,433,Historic firsts fill evening at Democratic National Convention,TRUE
424,274,Comment on Brother of Clintons Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene,FALSE
1194,1044,Obama on 'The Daily Show:' What happened to common conversation? (+video),TRUE
1164,1014,Election 2016: Clinton email stumble fuels Dem critics,TRUE
541,391,"Sanders, Trump easily win West Virginia primary; Trump picks up Nebraska too",TRUE
1288,1138,Obama Plans to Press Ahead With Guantanamo Bay Closure,TRUE
785,635,Clinton Takes First Step To Dispel Doubts About Candidacy,TRUE
1161,1011,Our Debt to Paula Jones,FALSE
92,92,The insurance commissioner cant do squat about health care.,TRUE
695,545,"Trump, Clinton clash in dueling DC speeches",TRUE
498,348,Manhunt for escaped killers expands to Vermont,TRUE
1042,892,Checking a claim that 'nobody did anything wrong' on Benghazi,TRUE
397,247,"In New Responses, Hillary Clinton Insists Email Setup A Matter Of 'Convenience'",TRUE
489,339,White House: GOP Has Failed to Put Points on the Board,TRUE
231,81,"To get around Congress, Obama turns to city halls",TRUE
906,756,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMPS FAVOR,FALSE
786,636,Guardian Front Page: A 16-Year-Old Migrant Cries,FALSE
